dataset,id,fp_sol,Address,SolidityVersion,property,SWC,DASP
JiuZhou,infiniteLoop,a7c4c78a08253d3b97a58085b3f2670d,,0.6.2,['DOS by gaslimit'],[128],[5]
JiuZhou,integerDivision,b66f5be274cc890909aa842c47d99652,,0.6.2,['Integer division'],[999],[3]
JiuZhou,lockedMoney,0613172bdabca2110b68a474022387b6,,0.6.2,['Locked money'],[132],[5]
JiuZhou,noApprove,80b24f62fdbb2922b8ba3a2af305c6f9,,0.6.2,[],[],[]
JiuZhou,noHiddenSymbol,9f21db84a1e54a13119c26153a2b7637,,0.6.2,[],[],[]
JiuZhou,noInheritance,30c4277562420df1acb319b42278b576,,0.5.16,[],[],[]
JiuZhou,privatePass,d5d543680c59c1f491a84bdb89c0a65a,,0.6.2,['Non-public variables are accessed by public or external function'],[136],[10]
JiuZhou,prodigal,82ea737c40b789654430a99df7e6247c,,0.6.2,['Wasteful contract'],[105],[2]
JiuZhou,re-entrancy,f26ed098ddfa730dd9cebaaaab1bceac,,0.6.2,['Re-entrancy vulnerability'],[107],[1]
JiuZhou,replayAttack1,a55fc952b9b88bc6b2132fefa5bec42a,,0.6.2,['Replay attack'],[117],[2]
JiuZhou,returnInCons,2c56aaa9755a0ec3fa4cc690269414a8,,0.6.2,['Use assembly code return in the constructor'],[996],[10]
JiuZhou,shadowingState,1cf4ed67642a496429b5e106368e4a23,,0.5.16,['Hide state variables'],[119],[10]
JiuZhou,shortAddressAttack,05a16bca48750b9ea9e52f8412b4cf63,,0.6.2,['Short address attack'],[995],[9]
JiuZhou,simpleDAO,cbe4e1a3be73b3d3cb151202c48ea35b,,0.6.2,['Re-entrancy vulnerability'],[107],[1]
JiuZhou,standarfTokenERC20,b091b1d45c1b7b7918c56827c719749a,,0.6.2,[],[],[]
JiuZhou,standarfTokenERC721,e2e9af11a568be36fd68ed1546ad4618,,0.5.16,[],[],[]
JiuZhou,timeDependence,816d6a19201b207309c5dbecfa2d7df6,,0.6.2,['Time affected by miners'],[116],[8]
JiuZhou,timeDependence1,d62613474ea7ae298987886ba3abd065,,0.6.2,['Time affected by miners'],[116],[8]
JiuZhou,tooManyDigits,cba789d9d45cf0a702b75e4cb9ca5d88,,0.6.2,['too many digits'],[],[10]
JiuZhou,truncationError,feda1a884bec87a72f8908de8e4e6bc4,,0.6.2,['Integer truncation'],[999],[3]
JiuZhou,underFlow,9c2be4429af8b87a8f2503f359c2f35f,,0.6.2,['integer overflow and underflow'],[101],[3]
JiuZhou,underFlowManully,07645408707f4f4bf4775fa41370f6f9,,0.6.2,[],[],[]
JiuZhou,unhandledException,d0e1632558ed52d924beb975f8c8bfcb,,0.6.2,['Unhandled exceptions'],[104],[4]
JiuZhou,uninitLocalVar,24e275cd428302d00544503d940ffdd0,,0.6.2,['Uninitialized local variables'],[],[10]
JiuZhou,uninitStateVar,8af84449b0a1b225c9bbc6667028f723,,0.6.2,['Uninitialized state variables'],[109],[10]
JiuZhou,unstandardERC20,5b95163f116e90cfe702a5e6aa99a04e,,0.6.2,['Nonstandard token interface'],[],[10]
JiuZhou,unstandardERC721,984a0864d656cc2eb6127ae45e35f72b,,0.5.16,['Nonstandard token interface'],[],[10]
SWCregistry,BECToken,48079583e417364eef5aea4e69d764de,,0.4.16,"['SWC-101', 'arithmetic']",[101],[3]
JiuZhou,untrusted View and Constant,444702f3cb9069ca641b13c121b3ec93,,0.4.26,['Change the contract status in the view or constant function'],[],[10]
JiuZhou,varIsNotSafe,3b9d14aa628910698c544f9ae3162922,,0.4.26,['DOS by gaslimit'],[128],[5]
JiuZhou,wrongName,ef2cd59c2cd5a53ead775833d6320ea7,,0.6.2,['Non-standard naming'],[],[10]
JiuZhou,wrongOpe,8d493331742f4b9dc41130baa5fafd4d,,0.4.26,['Wrong operator'],[129],[10]
SBcurated,integer_overflow_multitx_onefunc_feasible,85b7df96a3e81b56ad5a89dec6529cb6,,0.4.23,"['SWC-101', 'arithmetic']",[101],[3]
SolidiFI,Overflow-Underflow-15,1cf130ed8e308a1667380df4f5484b8f,,0.5.7,['Overflow-Underflow'],[101],[3]
NotSoSmartC,SpankChain,d1f0d1d3dccf1619e4a321e67b66671d,0x42d6622dece394b54999fbd73d108123806f6a18,0.4.15,[],[],[]
SolidiFI,Overflow-Underflow-24,8da0f2be5480369b8760a9cf6db0c6f0,,0.5.0,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-25,c26f124badb3b7c335a0ecf0008d7664,,0.5.11,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-16,c9955f0b5d7553e55284fa7e82017c1e,,0.5.11,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-26,271cb70894d8d948500ed3548ed33925,,0.5.2,['Overflow-Underflow'],[101],[3]
NotSoSmartC,SpankChain_Payment,40edf8345391a754091af7ba7b28678f,0xf91546835f756da0c10cfa0cda95b15577b84aa7,0.4.23,"['SWC-107', 'reentrancy']",[107],[1]
SolidiFI,Overflow-Underflow-17,2130c1d63bf4b83ef1554ce5a233ed74,,0.5.6,['Overflow-Underflow'],[101],[3]
NotSoSmartC,Unprotected,9fd24ca39786ffae28da3201cb595a93,,0.4.15,"['SWC-124', 'access_control-124']",[124],[2]
NotSoSmartC,Unprotected_fixed,0c1dd2d929bd99da1cb41086bb9e58c6,,0.4.15,[],[],[]
SBcurated,lotto,c661e2c8d2f7f72b0374a3f021f1dc06,,0.4.18,['unchecked_low_level_calls'],[104],[4]
SBcurated,multiowned_vulnerable,6ec9a5576cdb930ffb9a1446cef62006,,0.4.23,"['SWC-105', 'access_control-105']",[105],[2]
SBcurated,mycontract,f0bedafeb5ee2a1e1a7968e5498f67c3,,0.4.24,['access_control-115'],[115],[2]
SBcurated,name_registrar,0cdbbeab4de6b46689588c1ae5d2e97c,,0.4.15,['other-109'],[109],[10]
SolidiFI,Overflow-Underflow-18,42f7ca44d46d231688c465ea71f64d5e,,0.5.9,['Overflow-Underflow'],[101],[3]
SBcurated,odds_and_evens,9280f2f8a04f559485d7bdfd31fcc34b,,0.4.2,['front_running'],[114],[7]
SBcurated,old_blockhash,0c11eade660c549fd30cc7b4007f6ef2,,0.4.24,"['SWC-120', 'bad_randomness']",[120],[6]
SolidiFI,Overflow-Underflow-19,67200292fb68982fb958ca8524e05a3e,,0.5.1,['Overflow-Underflow'],[101],[3]
NotSoSmartC,BobAlice,35f0c6baa4cfaa3c4890f332f0b19758,,0.4.15,['Incorrect interface'],[],[10]
NotSoSmartC,BobAlice_fixed,e3b929f35c248b5cc0554436e121eef1,,0.4.15,[],[],[]
NotSoSmartC,CrowdFundBad,bbb71945c27adb7e562bb42ab3a610bb,,0.4.15,"['SWC-113', 'SWC-128']","[113, 128]",[5]
NotSoSmartC,CrowdFundPull,b919aba3600d5478defdf971ef884c26,,0.4.15,[],[],[]
NotSoSmartC,CrowdFundSafe,f1d29c04e1131e4beb757fe72dcf7224,,0.4.15,['SWC-113'],[113],[5]
NotSoSmartC,DosAuction,6ae664310e55006657614c53629a4da9,,0.4.15,"['SWC-113', 'denial_of_service-113']",[113],[5]
NotSoSmartC,GiftBox,2ee2dcf24eb99743fbe0392f8bf6ad4b,0x13c547ff0888a0a876e6f1304eaefe9e6e06fc4b,0.4.19,['Honeypot Hidden state update'],[996],[10]
SBcurated,lottopollo,56db50c77b9d2b6960c93e739e7592b9,,0.4.0,['time_manipulation'],[116],[8]
NotSoSmartC,KOTH,52b192177711c0e46c4ff379014f10e3,0x7e97c48497a8d650dc030744b74c81e29816f8e3,0.4.19,['Honeypot Inheritance disorder'],[996],[10]
NotSoSmartC,KingOfTheEtherThrone,571a03ada9deda17253fa276d1eca7e4,,0.4.19,['SWC-104'],[104],[4]
NotSoSmartC,Multiplicator,c21dc8ea873bfbdd614e04003fe63962,0xdf77e4a81fba17e0cc39dba521aa4167f388ed7c,0.4.18,['Honeypot Balance disorder'],[996],[10]
NotSoSmartC,PrivateBank,66735e26f9d16cbced1aae9240223866,0x95d34980095380851902ccd9a1fb4c813c2cb639,0.4.19,['Honeypot Straw man contract'],[996],[10]
NotSoSmartC,RaceCondition,cd7b42cc3b01f08f57ba4c593dd9cf9a,,0.4.16,['SWC-114'],[114],[7]
NotSoSmartC,Reentrancy,98cfc03fad0393f425923faf55d2155a,,0.4.15,"['SWC-107', 'reentrancy']",[107],[1]
NotSoSmartC,Reentrancy_fixed1,68b3147172092e5329d3a69c21bd56b7,,0.4.15,[],[],[]
NotSoSmartC,Reentrancy_fixed2,3990ac560232a74d7ad2e3242bdbb647,,0.4.15,[],[],[]
NotSoSmartC,Rubixi,e437f13dddf0769cf338314f3d2d1aad,,0.4.15,"['SWC-118', 'access_control-105']","[105, 118]",[2]
NotSoSmartC,SecureAuction,5d84c2027026b4128cfe6696678f5d39,,0.4.15,[],[],[]
NotSoSmartC,VarLoop,dd96e3835ae476f094395821731716f0,0x791d0463b8813b827807a36852e4778be01b704e,0.4.18,['Honeypot Type overflow'],[996],[10]
NotSoSmartC,WalletLibrary,9d1eeae48b8f2d1c0d1d9a88bf24a9eb,0xa657491c1e7f16adb39b9b60e87bbb8d93988bc3,0.4.9,"['SWC-106', 'access_control-106', 'access_control-124']","[106, 124]",[2]
NotSoSmartC,coin,b155d7b39f24a8146543e101a00dc241,,0.4.16,['SWC-132'],[132],[5]
NotSoSmartC,incorrect_constructor,1a3fed4a065718e78e0354cf8eee36e5,,0.4.15,['SWC-118'],[118],[2]
NotSoSmartC,integer_overflow_1_fixed,60d3fc235dcd75f2ba754b1dc3c3d939,,0.4.15,[],[],[]
SBcurated,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f,0cdc64278f3169e4b4be494f50a9067f,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f,0.4.19,['reentrancy'],[107],[1]
SBcurated,0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e,496d4aaf2411621a61975ed7495b426a,0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e,0.4.21,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9,fa0090b4c9fe41fe050b91251d4297c5,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9,0.4.10,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10,eb8f531bdd6151db0e60f045fce86d1a,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10,0.4.11,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x2972d548497286d18e92b5fa1f8f9139e5653fd2,fac43d3a00a372149391742bf3542bf3,0x2972d548497286d18e92b5fa1f8f9139e5653fd2,0.4.0,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x39cfd754c85023648bf003bea2dd498c5612abfa,88f76d47fd48a0d7142dd77c6eb24e86,0x39cfd754c85023648bf003bea2dd498c5612abfa,0.4.18,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01,9625bb2120997df38d1c2c3abad544d4,0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01,0.4.18,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x4051334adc52057aca763453820cb0e045076ef3,8d3c46e54d293cafe1c71aa6b0afd2f8,0x4051334adc52057aca763453820cb0e045076ef3,0.4.24,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c,43c1aafd835e7d0696476c5b669aafbe,0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c,0.4.18,['unchecked_low_level_calls'],[104],[4]
SBcurated,wallet_03_wrong_constructor,de94212c27100639e1081ecddd2e0b13,,0.4.24,"['SWC-105', 'access_control-105']",[105],[2]
SBcurated,0x524960d55174d912768678d8c606b4d50b79d7b1,417de51398cd0abd60af4939880daee5,0x524960d55174d912768678d8c606b4d50b79d7b1,0.4.13,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x52d2e0f9b01101a59b38a3d05c80b7618aeed984,63753d986c8c3294de2b15caf9b24f66,0x52d2e0f9b01101a59b38a3d05c80b7618aeed984,0.4.19,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x610495793564aed0f9c7fc48dc4c7c9151d34fd6,54333990752c100afa6dca3af363c950,0x610495793564aed0f9c7fc48dc4c7c9151d34fd6,0.4.24,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839-2,d27a1643f2b2c549ebd0f63d9d4eb101,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839,0.4.19,"['reentrancy', 'unchecked_low_level_calls']","[104, 107]","[1, 4]"
SBcurated,0x663e4229142a27f00bafb5d087e1e730648314c3,ee2d0eb3ac1a3f690e333ac45e402b55,0x663e4229142a27f00bafb5d087e1e730648314c3,0.4.11,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4,bd0e43984f48cfad5ba6c97ab75ed322,0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4,0.4.19,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x7541b76cb60f4c60af330c208b0623b7f54bf615,828105a81b9c451dad83348131c07d5d,0x7541b76cb60f4c60af330c208b0623b7f54bf615,0.4.25,['reentrancy'],[107],[1]
SBcurated,0x7d09edb07d23acb532a82be3da5c17d9d85806b4,9bffb70a98344520b17d9c750f2e5f69,0x7d09edb07d23acb532a82be3da5c17d9d85806b4,0.4.21,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707,cea02d371a65dbadaa9aee297d8b2476,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707,0.4.19,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8,aa90c231c0f3a061aac44f6c11868c29,0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8,0.4.16,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x89c1b3807d4c67df034fffb62f3509561218d30b,e2e2dfdd5b2aef9cb589386db546b554,0x89c1b3807d4c67df034fffb62f3509561218d30b,0.4.9,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x8c7777c45481dba411450c228cb692ac3d550344,d0a911c3d70d558e4b17ad4008d5c6b2,0x8c7777c45481dba411450c228cb692ac3d550344,0.4.19,['reentrancy'],[107],[1]
SBcurated,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35,a58c59c77fda4a8f19ad7d85895cec40,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35,0.4.18,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x941d225236464a25eb18076df7da6a91d0f95e9e,fff6f70ab791abf2b3f03f6871fe929a,0x941d225236464a25eb18076df7da6a91d0f95e9e,0.4.19,['reentrancy'],[107],[1]
SBcurated,0x958a8f594101d2c0485a52319f29b2647f2ebc06,73ae836135de464262086a9f1961be11,0x958a8f594101d2c0485a52319f29b2647f2ebc06,0.4.16,['unchecked_low_level_calls'],[104],[4]
SBcurated,0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,6c95c2086e5a58f7a5fbede278fd7aff,0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,0.4.19,['reentrancy'],[107],[1]
SBcurated,0x9d06cbafa865037a01d322d3f4222fa3e04e5488,7fb51a9a6290fee01fec0c1476d1bc79,0x9d06cbafa865037a01d322d3f4222fa3e04e5488,0.4.23,['unchecked_low_level_calls'],[104],[4]
SBcurated,0xa1fceeff3acc57d257b917e30c4df661401d6431,c08574032605abf376211fabb5906381,0xa1fceeff3acc57d257b917e30c4df661401d6431,0.4.18,['unchecked_low_level_calls'],[104],[4]
SBcurated,0xa46edd6a9a93feec36576ee5048146870ea2c3ae,ec52fe5519874858981ccf66390fa1f8,0xa46edd6a9a93feec36576ee5048146870ea2c3ae,0.4.18,['unchecked_low_level_calls'],[104],[4]
SBcurated,0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6,9bb1fb1316cffac69c99614b026312af,0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6,0.4.23,['unchecked_low_level_calls'],[104],[4]
SBcurated,0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77,c599ca8789430a35547c945cf7307687,0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77,0.4.24,['unchecked_low_level_calls'],[104],[4]
SBcurated,0xb37f18af15bafb869a065b61fc83cfc44ed9cc27,6d9482b4cd3474f56302fa9e0aa11b9a,0xb37f18af15bafb869a065b61fc83cfc44ed9cc27,0.4.24,['unchecked_low_level_calls'],[104],[4]
SBcurated,0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12,7c5b0f00a1967841b0776554d987d20c,0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12,0.4.19,['reentrancy'],[107],[1]
SBcurated,0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7,447f15be04cd6f0477f1a0257c881733,0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7,0.4.23,['unchecked_low_level_calls'],[104],[4]
SBcurated,0xbaa3de6504690efb064420d89e871c27065cdd52,6fa603e74548ec06302ec18baa4b9bee,0xbaa3de6504690efb064420d89e871c27065cdd52,0.4.23,['unchecked_low_level_calls'],[104],[4]
SBcurated,0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888,b260e0b0ad7cbe377e6f3db1280f014d,0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888,0.4.19,['reentrancy'],[107],[1]
SBcurated,0xdb1c55f6926e7d847ddf8678905ad871a68199d2,ca3106b586c62093c3cf5fee986f6da7,0xdb1c55f6926e7d847ddf8678905ad871a68199d2,0.4.19,['unchecked_low_level_calls'],[104],[4]
SBcurated,0xe09b1ab8111c2729a76f16de96bc86a7af837928,93c43077891e5b0f76c7c95e2712734e,0xe09b1ab8111c2729a76f16de96bc86a7af837928,0.4.24,['unchecked_low_level_calls'],[104],[4]
SBcurated,0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf,0c0e4d519a4ee4389b9292f0b149f2d4,0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf,0.4.19,['unchecked_low_level_calls'],[104],[4]
SBcurated,0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87,814a9f9ceedc8c5059d301ce58bc3a51,0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87,0.4.19,['unchecked_low_level_calls'],[104],[4]
SBcurated,0xe894d54dca59cb53fe9cbc5155093605c7068220,33f2be2e1138eeb24108e39c23ed1aac,0xe894d54dca59cb53fe9cbc5155093605c7068220,0.4.24,['unchecked_low_level_calls'],[104],[4]
SBcurated,0xec329ffc97d75fe03428ae155fc7793431487f63,10a0dbd8490e8e1d2369b66bf7ea6c0c,0xec329ffc97d75fe03428ae155fc7793431487f63,0.4.11,['unchecked_low_level_calls'],[104],[4]
SBcurated,0xf2570186500a46986f3139f65afedc2afe4f445d,037b28dd4a4145b2363c3e823896d5ba,0xf2570186500a46986f3139f65afedc2afe4f445d,0.4.16,['unchecked_low_level_calls'],[104],[4]
SBcurated,0xf29ebe930a539a60279ace72c707cba851a57707,56f2869b2219a217fa7f0523a3c738f1,0xf29ebe930a539a60279ace72c707cba851a57707,0.4.24,['unchecked_low_level_calls'],[104],[4]
SBcurated,ERC20,e451458f0dae796e25f570a8bd4cb2f4,,0.4.24,"['SWC-114', 'front_running']",[114],[7]
SBcurated,FindThisHash,22fc1f0341e063e69a7757e8ce96d153,,0.4.22,['front_running'],[114],[7]
SBcurated,blackjack,4e549dc1a7f59c779ab614437fd6c26d,,0.4.2,['bad_randomness'],[120],[6]
SBcurated,wallet_04_confused_sign,353f4415992e2b4ee5c1a0d3e49e95c0,,0.4.24,"['SWC-105', 'access_control-105']",[105],[2]
SBcurated,crypto_roulette,f787a3b683932a30e4beb0e4a57b41f2,0x94602b0e2512ddad62a935763bf1277c973b2758,0.4.19,"['SWC-109', 'other-109']",[109],[10]
SBcurated,ether_lotto,7f5c1fd4bbfc11ac43e5996e0ed4fbd6,0xa11e4ed59dc94e69612f3111942626ed513cb172,0.4.15,['time_manipulation'],[116],[8]
SBcurated,etheraffle,de92031ec999f534511e6c3f2bed783b,0xcc88937f325d1c6b97da0afdbb4ca542efa70870,0.4.16,['bad_randomness'],[120],[6]
SBcurated,etherbank,27bc70fee1ba95b4278050baa580c02d,,0.4.0,['reentrancy'],[107],[1]
SBcurated,guess_the_random_number,88d49d35714aa4307486e281736067d2,0x8bb1bfdb49b4d75b2fa1291e2a897d66cc6717b3,0.4.21,"['SWC-120', 'bad_randomness']",[120],[6]
SBcurated,mapping_write,8a1501406f513b286cfc43cf490f69a3,,0.4.24,"['SWC-124', 'access_control-124']",[124],[2]
SBcurated,open_address_lottery,286b79c7751e24ec56dc3e017b752c2d,0x741f1923974464efd0aa70e77800ba5d9ed18902,0.4.19,['other-109'],[109],[10]
SBcurated,overflow_simple_add,96a6fe70d4e0d386d6582b2c3a5661c1,,0.4.25,['arithmetic'],[101],[3]
SBcurated,overflow_single_tx,5fe1361f2c3f5f849d45a42ce014f7e9,,0.4.23,['arithmetic'],[101],[3]
SBcurated,phishable,4610c460c14ad66ac1653b298e4a0743,,0.4.22,['access_control-115'],[115],[2]
SBcurated,proxy,54a416b397e2725d7b7982b42b4d930a,,0.4.24,"['SWC-112', 'access_control-112']",[112],[2]
SBcurated,random_number_generator,9b4b9b305781c6a366abf3ffe6e27579,0x4c0d948d293d3a57391ccb42a2ff9744998aa215,0.4.25,"['SWC-120', 'bad_randomness']",[120],[6]
SBcurated,reentrance,a3f97f3aaea62737f61587af1aad2b48,0xc320e373b369b58e716c1925780d36f703030f3d,0.4.18,['reentrancy'],[107],[1]
SBcurated,reentrancy_bonus,8b1752b1064dcb4a59159062e5eeff0e,,0.4.0,['reentrancy'],[107],[1]
SBcurated,reentrancy_cross_function,61100e940002287986287c56b94e1c1c,,0.4.0,['reentrancy'],[107],[1]
SBcurated,reentrancy_dao,5779579f9ba8cd1df1d151db09b2ace5,,0.4.19,['reentrancy'],[107],[1]
SBcurated,reentrancy_insecure,d922377a9adfe9ca30840b8eed466179,,0.4.0,['reentrancy'],[107],[1]
SBcurated,roulette,a908ce1a9fd14f49aac2d54a9eea0aca,,0.4.25,['time_manipulation'],[116],[8]
SBcurated,send_loop,f2c3552764ea97a8f99a60c7fec7afb3,,0.4.24,"['SWC-113', 'denial_of_service-113']",[113],[5]
SBcurated,short_address_example,1eab29a5b44cb226c06cff3ad49782aa,0x58058b28e7a9c49253146b1bec94cc6e733e3ca4,0.4.11,['short_addresses'],[995],[9]
SBcurated,simple_dao,5bedf6bbf39fbf476429737541632f60,,0.4.2,['reentrancy'],[107],[1]
SBcurated,simple_suicide,cc7147302972df23492457c7c65982b2,,0.4.0,['access_control-106'],[106],[2]
SBcurated,smart_billions,c43a21c0caaf556d1584f5c6e9cec81f,0x5ace17f87c7391e5792a7683069a8025b83bbd85,0.4.13,['bad_randomness'],[120],[6]
SBcurated,timed_crowdsale,32f3ebc6f4e87a2e694149ccd94f91fa,,0.4.25,['time_manipulation'],[116],[8]
SBcurated,token,d099798ce13d85be5a7c3ba32762a326,,0.4.18,['arithmetic'],[101],[3]
SBcurated,tokensalechallenge,66bdef17fd9bb9e1afc0a910763d9f2e,0xb801f35f99b437bcef8789db26d1695c26c7b14b,0.4.21,"['SWC-105', 'arithmetic']","[101, 105]","[2, 3]"
SBcurated,unchecked_return_value,ab5d5f69a4016bc824d60623eca4d29e,,0.4.25,"['SWC-104', 'unchecked_low_level_calls']",[104],[4]
SBcurated,wallet_02_refund_nosub,384ff64be93df3ce699995083aaa69c2,,0.4.24,"['SWC-105', 'access_control-105']",[105],[2]
SWCregistry,FunctionTypes,564597f346421e0ae96e92266374d8c5,,0.4.25,['SWC-127'],[127],[10]
SolidiFI,Overflow-Underflow-27,3f71347b465b129d12a24b54ac5b465d,,0.5.0,['Overflow-Underflow'],[101],[3]
SWCregistry,crypto_roulette_fixed,2c5917d3d127ce49bde240085fe2ae97,,0.4.19,[],[],[]
SWCregistry,deposit_box,fbe58e99d0b0810337ae5f4e4853c8d2,0x55011de64cffc2c79007f6aa82ec1e6df7193bf5,0.5.0,['SWC-135'],[135],[10]
SWCregistry,deposit_box_fixed,2fe5ca683c5d5ad2d40f3ead3f43d5eb,,0.5.0,[],[],[]
SWCregistry,deprecated_simple,02e245938145d2e3e48d467248445a9a,,0.4.24,['SWC-111'],[111],[10]
SWCregistry,deprecated_simple_fixed,1493bd69dd6c68eaa0a679ca252d5f5a,,0.4.24,[],[],[]
SWCregistry,floating_pragma,89500250806ada2afe14e2acb5f3689a,,0.4.0,['SWC-103'],[103],[10]
SWCregistry,floating_pragma_fixed,88a61fb32ad098aa6b0800fe284bfbae,,0.4.25,[],[],[]
SWCregistry,gas_model,a65831957b88a057c495474b4a50ac19,,0.4.21,['SWC-110'],[110],[10]
SWCregistry,gas_model_fixed,e40675ae52a5c7fed8fb129e532c5561,,0.4.21,[],[],[]
SWCregistry,guess_the_number,4823335157e2905ac5f25be88a49dd74,0xa8fbf2c5508328507c25ff5e66eff773e2a04a78,0.5.0,['SWC-130'],[130],[10]
SWCregistry,guess_the_random_number_fixed,d11c7cdceb570a7aceed51c1b60e78ff,,0.4.25,[],[],[]
SWCregistry,hardcoded_gas_limits,60085140a75be055b1a380bbea0aa6e4,,0.6.4,['SWC-134'],[134],[5]
SWCregistry,incorrect_constructor_name1,bd6e059f15ce84cf528c9f61ab7fc2c4,,0.4.24,['access_control-118'],[118],[2]
SWCregistry,incorrect_constructor_name1_fixed,e3fa5aa8eb4c92b368afc9fb7f79a342,,0.4.24,[],[],[]
SWCregistry,incorrect_constructor_name2,8c192f05fb4a9973c70c1c46c5983c1b,,0.4.24,['access_control-118'],[118],[2]
SWCregistry,integer_overflow_mapping_sym_1_fixed,e7b6184777b29e1b128a9d20e2df462e,,0.4.16,[],[],[]
SWCregistry,integer_overflow_minimal_fixed,f9db9dcb2d4150231a288858d164b0de,,0.4.19,[],[],[]
SWCregistry,integer_overflow_mul_fixed,d7d0302d58b33b4ac6d5f148b03b19d4,,0.4.19,[],[],[]
SWCregistry,integer_overflow_multitx_multifunc_feasible_fixed,dc63a8a76bc9a56ab1617d500971495b,,0.4.23,[],[],[]
SWCregistry,integer_overflow_multitx_onefunc_feasible_fixed,04a8004f4d161150f9a5bad912ea1df3,,0.4.23,[],[],[]
SolidiFI,Overflow-Underflow-2,b9791537081b1cd34088e89ab81f3409,,0.5.1,['Overflow-Underflow'],[101],[3]
SWCregistry,integer_overflow_multitx_onefunc_infeasible,4cba07901d5977d051b652e5cdb714ad,,0.4.23,[],[],[]
SWCregistry,mapping_perfomance_2,8c88cc187c64235f0cd2bed66c9e37b8,,0.4.22,[],[],[]
SWCregistry,mapping_performance_1,0b4e8eb359864e1ebeab51328cd56bdc,,0.4.22,[],[],[]
SWCregistry,modifier_reentrancy,8a051fd9de90b410e009445a486e1d10,,0.5.0,['reentrancy'],[107],[1]
SWCregistry,modifier_reentrancy_fixed,63b9572e2566f7504aaeaf5a4aced12f,,0.5.0,[],[],[]
SWCregistry,multiowned_not_vulnerable,14a8bbda468794fcd892b35ed3832087,,0.4.23,[],[],[]
SWCregistry,mycontract,d0361e2d039faf519251d3f574ad9d36,,0.4.24,['access_control-115'],[115],[2]
SWCregistry,mycontract_fixed,da4936b50dd40467242d2255c6d7d7e0,,0.4.25,[],[],[]
SWCregistry,odd_even,7a1e4935a13930251a2fbcab0f239a73,0xe9fcd2ded4a1c35cc84b4504e1d7df609a00ee43,0.5.0,['SWC-136'],[136],[10]
